LeadId,FirstName,LastName,Company,Country,Region,Source,Status,Score,Rating,IsConverted,ConvertedAccountId,Product_Interest,CreatedDate,LastActivityDate,SalesRep
LED00461,Miguel,Santoso,Ministry of Defense Croatia,Croatia,Europe,LinkedIn,Converted,20,Cold,True,ACC0014,Falcon 8X,2023-12-23,2024-10-30,Isabelle Bernard
LED00462,Budi,Nasser,Air Force Qatar,Qatar,Middle East,Euronaval,Converted,33,Cold,True,ACC0025,Upgrade EW Suite,2018-03-24,2023-06-10,Jean-Pierre Martin
LED00463,Mohammed,Marić,Air Force France,France,Europe,DSEI London,Working,6,Cold,False,,Offset Industrial Package,2023-12-26,2024-03-04,Jean-Pierre Martin
LED00464,Priya,Wijaya,Ministry of Defense Spain,Spain,Europe,Aero India Bangalore,Converted,29,Cold,True,ACC0018,Rafale F4,2020-09-12,2022-01-19,Antoine Morel
LED00465,Carlos,Singh,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Nurturing,67,Warm,False,,Falcon 8X,2020-11-29,2021-02-27,Isabelle Bernard
LED00466,Ahmed,Wijaya,Air Force UAE,UAE,Middle East,Partner Network,Converted,17,Cold,True,ACC0015,Rafale F4,2020-06-22,2022-11-03,Antoine Morel
LED00467,Amit,Kumar,Air Force Qatar,Qatar,Middle East,DSEI London,Working,58,Warm,False,,Rafale F3-R,2021-02-05,2021-04-01,Jean-Pierre Martin
LED00468,Ahmed,Santoso,Air Force Egypt,Egypt,Africa,Air Show Le Bourget,Working,41,Warm,False,,Rafale F4,2018-11-29,2023-11-01,Antoine Morel
LED00469,Nikos,Patel,Air Force India,India,Asia,LinkedIn,Converted,100,Hot,True,ACC0022,Rafale F4,2018-04-16,2023-12-10,Marc Dupont
LED00470,Hans,López,Ministry of Defense Greece,Greece,Europe,Euronaval,New,20,Cold,False,,Falcon 10X,2019-08-29,2022-05-30,Antoine Morel
LED00471,Siti,Schmidt,Ministry of Defense France,France,Europe,DSEI London,Converted,22,Cold,True,ACC0011,Spare Parts Package,2021-03-29,2023-11-14,Jean-Pierre Martin
LED00472,Rajesh,García,Ministry of Defense Croatia,Croatia,Europe,Embassy Referral,New,3,Cold,False,,Spare Parts Package,2018-07-20,2022-06-03,Marc Dupont
LED00473,Nikos,Nasser,Air Force Qatar,Qatar,Middle East,DSEI London,Nurturing,92,Hot,False,,Rafale F4,2023-12-12,2024-04-10,Isabelle Bernard
LED00474,Sunita,Sharma,Air Force Greece,Greece,Europe,Aero India Bangalore,Working,65,Warm,False,,Falcon 8X,2021-08-10,2024-11-03,Isabelle Bernard
LED00475,Priya,Al-Rashid,Air Force Spain,Spain,Europe,Air Show Le Bourget,New,91,Hot,False,,Spare Parts Package,2023-04-09,2024-10-31,Isabelle Bernard
LED00476,Hamad,Papadopoulos,Air Force India,India,Asia,LinkedIn,Converted,98,Hot,True,ACC0009,Rafale F3-R,2023-11-24,2024-01-25,Isabelle Bernard
LED00477,Rajesh,García,Ministry of Defense Spain,Spain,Europe,Euronaval,Disqualified,15,Cold,False,,Falcon 10X,2023-12-08,2024-11-01,Sophie Leclerc
LED00478,Budi,Wijaya,Ministry of Defense Croatia,Croatia,Europe,Partner Network,Nurturing,31,Cold,False,,Spare Parts Package,2022-03-29,2022-12-28,Sophie Leclerc
LED00479,Hamad,Wijaya,Ministry of Defense Egypt,Egypt,Africa,Aero India Bangalore,Converted,18,Cold,True,ACC0022,Falcon 10X,2021-04-23,2023-08-05,Marc Dupont
LED00480,Sunita,Wijaya,Air Force India,India,Asia,Aero India Bangalore,Disqualified,31,Cold,False,,Rafale F4,2019-06-19,2021-03-14,Marc Dupont
LED00481,Khaled,Al-Thani,Air Force Croatia,Croatia,Europe,DSEI London,Converted,5,Cold,True,ACC0025,MRO Contract Rafale,2021-04-09,2022-11-25,Jean-Pierre Martin
LED00482,Amit,Marić,Ministry of Defense Indonesia,Indonesia,Asia,Aero India Bangalore,Working,100,Hot,False,,Falcon 10X,2022-02-20,2022-09-04,Jean-Pierre Martin
LED00483,Klaus,Wijaya,Ministry of Defense Croatia,Croatia,Europe,DSEI London,Working,48,Warm,False,,Upgrade EW Suite,2021-02-20,2023-12-21,Jean-Pierre Martin
LED00484,Siti,Al-Thani,Ministry of Defense Egypt,Egypt,Africa,Dubai Airshow,Working,47,Warm,False,,Falcon 10X,2023-08-14,2024-01-30,Sophie Leclerc
LED00485,Priya,Müller,Ministry of Defense Germany,Germany,Europe,Partner Network,New,89,Hot,False,,Rafale F3-R,2021-10-24,2023-06-12,Sophie Leclerc
LED00486,Budi,Wijaya,Air Force UAE,UAE,Middle East,Dubai Airshow,Disqualified,26,Cold,False,,MRO Contract Rafale,2021-12-25,2022-09-01,Isabelle Bernard
LED00487,Siti,Nikolaou,Ministry of Defense France,France,Europe,Dubai Airshow,New,13,Cold,False,,Rafale F4,2023-02-06,2024-08-16,Jean-Pierre Martin
LED00488,Khalid,Santoso,Air Force UAE,UAE,Middle East,Dubai Airshow,New,75,Hot,False,,MRO Contract Rafale,2020-03-21,2021-06-26,Jean-Pierre Martin
LED00489,Hans,Wijaya,Air Force India,India,Asia,Embassy Referral,New,92,Hot,False,,MRO Contract Rafale,2018-12-10,2023-04-22,Jean-Pierre Martin
LED00490,Rajesh,Kumar,Ministry of Defense Spain,Spain,Europe,Partner Network,Converted,52,Warm,True,ACC0007,Rafale F3-R,2023-11-19,2023-12-04,Antoine Morel
LED00491,Nikos,Schmidt,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Nurturing,99,Hot,False,,Rafale F3-R,2024-03-01,2024-07-04,Isabelle Bernard
LED00492,Klaus,Schmidt,Air Force Croatia,Croatia,Europe,LinkedIn,Converted,81,Hot,True,ACC0024,Spare Parts Package,2020-12-16,2020-12-22,Antoine Morel
LED00493,Nikos,Sharma,Air Force Indonesia,Indonesia,Asia,Dubai Airshow,Converted,47,Warm,True,ACC0020,Rafale F4,2021-11-17,2022-07-27,Antoine Morel
LED00494,Khaled,Wijaya,Air Force Egypt,Egypt,Africa,Euronaval,Working,69,Warm,False,,Rafale F3-R,2020-08-05,2023-11-19,Sophie Leclerc
LED00495,Budi,Schmidt,Ministry of Defense UAE,UAE,Middle East,Embassy Referral,Converted,21,Cold,True,ACC0005,Rafale F4,2019-10-08,2021-02-10,Isabelle Bernard
LED00496,Carlos,Sharma,Ministry of Defense Qatar,Qatar,Middle East,Euronaval,Nurturing,43,Warm,False,,Falcon 10X,2019-01-13,2020-06-28,Antoine Morel
LED00497,Ivana,Al-Sabah,Ministry of Defense India,India,Asia,Embassy Referral,Converted,46,Warm,True,ACC0014,Spare Parts Package,2021-10-14,2022-01-16,Antoine Morel
LED00498,Priya,Santoso,Ministry of Defense Egypt,Egypt,Africa,DSEI London,New,95,Hot,False,,Rafale F3-R,2018-03-15,2024-01-13,Sophie Leclerc
LED00499,Rajesh,Nasser,Air Force Indonesia,Indonesia,Asia,LinkedIn,Disqualified,50,Warm,False,,Training Program,2018-12-29,2019-10-22,Marc Dupont
LED00500,Amit,Patel,Air Force Egypt,Egypt,Africa,Dubai Airshow,Converted,22,Cold,True,ACC0014,Upgrade EW Suite,2020-11-06,2023-12-07,Sophie Leclerc
LED00501,Fatima,Marić,Ministry of Defense Germany,Germany,Europe,Embassy Referral,Nurturing,13,Cold,False,,Falcon 8X,2023-06-11,2024-01-12,Antoine Morel
LED00502,Ivana,Müller,Ministry of Defense Greece,Greece,Europe,Euronaval,Disqualified,95,Hot,False,,Rafale F3-R,2019-04-20,2024-04-25,Sophie Leclerc
LED00503,Siti,Papadopoulos,Air Force Greece,Greece,Europe,LinkedIn,Nurturing,30,Cold,False,,Falcon 6X,2024-03-03,2024-06-30,Marc Dupont
LED00504,Rajesh,Schmidt,Ministry of Defense India,India,Asia,DSEI London,Converted,13,Cold,True,ACC0017,MRO Contract Rafale,2023-01-24,2024-08-24,Antoine Morel
LED00505,Yiannis,García,Ministry of Defense Greece,Greece,Europe,DSEI London,Nurturing,36,Cold,False,,Falcon 8X,2018-03-06,2022-09-11,Antoine Morel
LED00506,Ante,Schmidt,Ministry of Defense Germany,Germany,Europe,Embassy Referral,Converted,73,Hot,True,ACC0024,Training Program,2021-04-29,2021-10-29,Antoine Morel
LED00507,Miguel,Horvat,Air Force France,France,Europe,Euronaval,Converted,68,Warm,True,ACC0019,Rafale F4,2022-04-23,2023-02-18,Jean-Pierre Martin
LED00508,Hamad,Santoso,Air Force Germany,Germany,Europe,Euronaval,Converted,79,Hot,True,ACC0027,Falcon 6X,2020-03-07,2021-10-30,Sophie Leclerc
LED00509,Fatima,Schmidt,Ministry of Defense Indonesia,Indonesia,Asia,Embassy Referral,Nurturing,72,Hot,False,,Upgrade EW Suite,2018-08-13,2023-12-02,Sophie Leclerc
LED00510,Yiannis,Al-Thani,Ministry of Defense Egypt,Egypt,Africa,Embassy Referral,Converted,58,Warm,True,ACC0010,Upgrade EW Suite,2018-05-06,2020-11-25,Antoine Morel
LED00511,Ivana,Wijaya,Air Force Qatar,Qatar,Middle East,Dubai Airshow,Converted,85,Hot,True,ACC0029,Upgrade EW Suite,2022-01-21,2022-02-25,Marc Dupont
LED00512,Nikos,López,Ministry of Defense Qatar,Qatar,Middle East,Air Show Le Bourget,Disqualified,52,Warm,False,,MRO Contract Rafale,2019-04-28,2019-06-28,Antoine Morel
LED00513,Nikos,Al-Rashid,Ministry of Defense Indonesia,Indonesia,Asia,Aero India Bangalore,Converted,75,Hot,True,ACC0003,Upgrade EW Suite,2024-02-09,2024-08-22,Antoine Morel
LED00514,Rajesh,Marić,Air Force Qatar,Qatar,Middle East,Embassy Referral,Converted,52,Warm,True,ACC0014,Rafale F4,2020-06-06,2024-03-13,Sophie Leclerc
LED00515,Carlos,Santoso,Ministry of Defense Spain,Spain,Europe,Dubai Airshow,Nurturing,40,Warm,False,,Spare Parts Package,2019-05-08,2022-05-20,Sophie Leclerc
LED00516,Carlos,Sharma,Ministry of Defense Germany,Germany,Europe,Dubai Airshow,Working,98,Hot,False,,Falcon 8X,2023-09-16,2024-05-17,Sophie Leclerc
LED00517,Hans,Nasser,Ministry of Defense India,India,Asia,Air Show Le Bourget,Disqualified,85,Hot,False,,Spare Parts Package,2022-11-14,2023-01-17,Jean-Pierre Martin
LED00518,Budi,Schmidt,Air Force Indonesia,Indonesia,Asia,DSEI London,Working,64,Warm,False,,Rafale F3-R,2018-11-29,2019-06-13,Jean-Pierre Martin
LED00519,Ahmed,Müller,Ministry of Defense Spain,Spain,Europe,Embassy Referral,Converted,7,Cold,True,ACC0003,MRO Contract Rafale,2021-02-17,2021-06-08,Isabelle Bernard
LED00520,Fatima,Papadopoulos,Air Force France,France,Europe,Embassy Referral,Nurturing,80,Hot,False,,MRO Contract Rafale,2022-12-21,2023-08-03,Marc Dupont
LED00521,Khaled,Al-Thani,Air Force India,India,Asia,Euronaval,Nurturing,63,Warm,False,,Training Program,2021-02-27,2021-12-10,Isabelle Bernard
LED00522,Ante,Hassan,Ministry of Defense France,France,Europe,Embassy Referral,New,76,Hot,False,,Training Program,2018-03-21,2023-07-15,Isabelle Bernard
LED00523,Carlos,Kumar,Air Force France,France,Europe,Air Show Le Bourget,Converted,72,Hot,True,ACC0017,Upgrade EW Suite,2018-10-01,2021-09-11,Jean-Pierre Martin
LED00524,Nikos,Singh,Air Force UAE,UAE,Middle East,Dubai Airshow,Nurturing,25,Cold,False,,Falcon 8X,2019-01-01,2021-04-09,Marc Dupont
LED00525,Yiannis,Kumar,Air Force Egypt,Egypt,Africa,Embassy Referral,Nurturing,59,Warm,False,,Falcon 8X,2018-11-21,2020-01-11,Jean-Pierre Martin
LED00526,Ivana,Wijaya,Ministry of Defense India,India,Asia,Aero India Bangalore,New,48,Warm,False,,MRO Contract Rafale,2022-09-25,2023-02-07,Isabelle Bernard
LED00527,Mohammed,Santoso,Air Force Spain,Spain,Europe,Partner Network,Disqualified,73,Hot,False,,Rafale F4,2022-03-21,2024-09-18,Antoine Morel
LED00528,Miguel,Singh,Air Force Greece,Greece,Europe,Euronaval,Nurturing,33,Cold,False,,Spare Parts Package,2019-11-22,2021-07-16,Antoine Morel
LED00529,Ivana,Nikolaou,Air Force Egypt,Egypt,Africa,Air Show Le Bourget,Working,55,Warm,False,,Falcon 10X,2018-08-05,2019-09-25,Isabelle Bernard
LED00530,Khalid,Wijaya,Air Force Spain,Spain,Europe,Partner Network,Disqualified,13,Cold,False,,Falcon 8X,2023-03-13,2023-05-28,Jean-Pierre Martin
LED00531,Hamad,Al-Farsi,Ministry of Defense Egypt,Egypt,Africa,Aero India Bangalore,Disqualified,62,Warm,False,,Falcon 10X,2024-01-06,2024-09-27,Isabelle Bernard
LED00532,Hans,Nikolaou,Air Force Germany,Germany,Europe,Aero India Bangalore,Working,69,Warm,False,,Spare Parts Package,2023-07-06,2024-02-28,Antoine Morel
LED00533,Fatima,Kumar,Air Force Egypt,Egypt,Africa,Dubai Airshow,Working,65,Warm,False,,Offset Industrial Package,2021-07-28,2024-02-03,Jean-Pierre Martin
LED00534,Khaled,Al-Farsi,Air Force Germany,Germany,Europe,Partner Network,Converted,69,Warm,True,ACC0023,Rafale F3-R,2022-10-22,2023-12-08,Isabelle Bernard
LED00535,Rajesh,Patel,Ministry of Defense Indonesia,Indonesia,Asia,Dubai Airshow,Converted,66,Warm,True,ACC0013,Upgrade EW Suite,2019-08-24,2020-06-13,Jean-Pierre Martin
LED00536,Hamad,Hassan,Ministry of Defense France,France,Europe,Aero India Bangalore,Converted,28,Cold,True,ACC0022,MRO Contract Rafale,2021-09-05,2021-10-05,Marc Dupont
LED00537,Nikos,Hassan,Ministry of Defense Egypt,Egypt,Africa,Partner Network,Working,87,Hot,False,,Falcon 8X,2024-05-21,2024-06-08,Antoine Morel
LED00538,Hans,Sharma,Ministry of Defense Qatar,Qatar,Middle East,Aero India Bangalore,Working,72,Hot,False,,Upgrade EW Suite,2023-02-14,2023-11-15,Sophie Leclerc
LED00539,Rajesh,Al-Thani,Air Force Germany,Germany,Europe,Embassy Referral,Nurturing,77,Hot,False,,Rafale F3-R,2024-02-18,2024-08-05,Jean-Pierre Martin
LED00540,Siti,Müller,Ministry of Defense Spain,Spain,Europe,Dubai Airshow,Disqualified,55,Warm,False,,Falcon 10X,2020-10-24,2024-03-17,Marc Dupont
LED00541,Siti,Nikolaou,Ministry of Defense Egypt,Egypt,Africa,DSEI London,Working,36,Cold,False,,Rafale F3-R,2024-02-14,2024-09-26,Jean-Pierre Martin
LED00542,Yiannis,Nasser,Air Force France,France,Europe,LinkedIn,Disqualified,30,Cold,False,,Upgrade EW Suite,2022-07-04,2024-08-29,Sophie Leclerc
LED00543,Hans,Hassan,Ministry of Defense Germany,Germany,Europe,Air Show Le Bourget,Working,57,Warm,False,,Training Program,2018-11-16,2024-06-04,Antoine Morel
LED00544,Siti,Al-Sabah,Ministry of Defense Indonesia,Indonesia,Asia,Partner Network,New,69,Warm,False,,Falcon 8X,2022-11-23,2023-04-04,Marc Dupont
LED00545,Amit,Wijaya,Air Force Croatia,Croatia,Europe,Dubai Airshow,New,95,Hot,False,,Falcon 8X,2023-12-20,2024-11-04,Sophie Leclerc
LED00546,Sunita,Nasser,Air Force India,India,Asia,LinkedIn,Working,89,Hot,False,,Offset Industrial Package,2018-05-03,2022-01-21,Isabelle Bernard
LED00547,Ante,Al-Thani,Ministry of Defense India,India,Asia,Air Show Le Bourget,New,86,Hot,False,,MRO Contract Rafale,2021-02-19,2023-03-28,Marc Dupont
LED00548,Budi,Papadopoulos,Air Force France,France,Europe,Euronaval,Working,67,Warm,False,,Offset Industrial Package,2022-06-03,2023-03-31,Sophie Leclerc
LED00549,Khaled,Horvat,Ministry of Defense France,France,Europe,Dubai Airshow,Nurturing,87,Hot,False,,Falcon 6X,2021-01-07,2024-01-30,Antoine Morel
LED00550,Amit,Al-Thani,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Working,51,Warm,False,,MRO Contract Rafale,2018-11-23,2024-04-24,Sophie Leclerc
LED00551,Khaled,López,Air Force Indonesia,Indonesia,Asia,LinkedIn,Disqualified,21,Cold,False,,Falcon 6X,2019-12-05,2021-11-07,Antoine Morel
LED00552,Mohammed,Marić,Ministry of Defense Egypt,Egypt,Africa,LinkedIn,Disqualified,28,Cold,False,,MRO Contract Rafale,2023-08-29,2024-03-03,Jean-Pierre Martin
LED00553,Amit,Kumar,Ministry of Defense Spain,Spain,Europe,Partner Network,Disqualified,33,Cold,False,,Training Program,2024-04-07,2024-10-21,Marc Dupont
LED00554,Siti,López,Air Force UAE,UAE,Middle East,Euronaval,Working,0,Cold,False,,Rafale F4,2019-05-07,2024-06-20,Isabelle Bernard
LED00555,Miguel,Horvat,Air Force France,France,Europe,Partner Network,Working,6,Cold,False,,Rafale F3-R,2021-09-28,2022-03-23,Marc Dupont
LED00556,Yiannis,Al-Farsi,Air Force Indonesia,Indonesia,Asia,Dubai Airshow,New,39,Cold,False,,MRO Contract Rafale,2021-04-17,2022-06-05,Jean-Pierre Martin
LED00557,Fatima,Al-Sabah,Ministry of Defense France,France,Europe,Dubai Airshow,Converted,46,Warm,True,ACC0017,Rafale F4,2020-05-28,2021-09-27,Isabelle Bernard
LED00558,Nikos,Al-Farsi,Air Force Qatar,Qatar,Middle East,Partner Network,New,5,Cold,False,,Rafale F4,2020-12-24,2021-03-06,Marc Dupont
LED00559,Miguel,Wijaya,Air Force Croatia,Croatia,Europe,Aero India Bangalore,Converted,49,Warm,True,ACC0002,Offset Industrial Package,2019-05-15,2023-06-23,Sophie Leclerc
LED00560,Siti,Wijaya,Ministry of Defense India,India,Asia,Partner Network,Working,34,Cold,False,,MRO Contract Rafale,2020-08-20,2022-11-21,Sophie Leclerc
LED00561,Fatima,Sharma,Ministry of Defense Qatar,Qatar,Middle East,Aero India Bangalore,Converted,71,Hot,True,ACC0028,Offset Industrial Package,2022-10-20,2024-03-21,Isabelle Bernard
LED00562,Nikos,Al-Sabah,Ministry of Defense Spain,Spain,Europe,Partner Network,Working,56,Warm,False,,Upgrade EW Suite,2019-11-18,2021-10-08,Marc Dupont
LED00563,Hans,Müller,Air Force Germany,Germany,Europe,LinkedIn,Disqualified,54,Warm,False,,Falcon 8X,2021-07-23,2023-04-07,Antoine Morel
LED00564,Rajesh,Papadopoulos,Ministry of Defense Egypt,Egypt,Africa,DSEI London,Nurturing,88,Hot,False,,Rafale F3-R,2021-09-23,2021-12-12,Jean-Pierre Martin
LED00565,Ahmed,Horvat,Air Force Greece,Greece,Europe,Aero India Bangalore,Converted,47,Warm,True,ACC0029,Rafale F4,2020-08-08,2022-06-06,Marc Dupont
LED00566,Priya,Wijaya,Air Force UAE,UAE,Middle East,DSEI London,Working,0,Cold,False,,Spare Parts Package,2023-05-23,2023-11-25,Jean-Pierre Martin
LED00567,Hans,Nasser,Air Force Greece,Greece,Europe,Euronaval,Disqualified,36,Cold,False,,Offset Industrial Package,2023-11-20,2024-11-20,Isabelle Bernard
LED00568,Fatima,Nikolaou,Ministry of Defense Croatia,Croatia,Europe,Aero India Bangalore,Disqualified,88,Hot,False,,Training Program,2020-06-28,2024-07-10,Marc Dupont
LED00569,Siti,Al-Thani,Ministry of Defense France,France,Europe,Embassy Referral,New,95,Hot,False,,Falcon 10X,2022-02-09,2023-04-13,Jean-Pierre Martin
LED00570,Nikos,Santoso,Ministry of Defense France,France,Europe,Dubai Airshow,Nurturing,90,Hot,False,,Falcon 8X,2019-03-10,2021-06-06,Antoine Morel
LED00571,Priya,Nasser,Ministry of Defense India,India,Asia,Aero India Bangalore,Working,80,Hot,False,,Rafale F4,2019-01-15,2024-11-12,Sophie Leclerc
LED00572,Yiannis,Patel,Air Force Greece,Greece,Europe,Embassy Referral,Working,62,Warm,False,,Falcon 8X,2024-03-14,2024-11-10,Isabelle Bernard
LED00573,Khalid,Nikolaou,Air Force Croatia,Croatia,Europe,DSEI London,Converted,22,Cold,True,ACC0024,MRO Contract Rafale,2021-12-04,2023-06-01,Isabelle Bernard
LED00574,Amit,Papadopoulos,Ministry of Defense Indonesia,Indonesia,Asia,Aero India Bangalore,Disqualified,19,Cold,False,,Upgrade EW Suite,2018-05-14,2023-06-14,Isabelle Bernard
LED00575,Yiannis,Al-Farsi,Ministry of Defense Egypt,Egypt,Africa,Dubai Airshow,New,50,Warm,False,,Falcon 8X,2020-01-15,2020-05-23,Isabelle Bernard
LED00576,Miguel,López,Ministry of Defense UAE,UAE,Middle East,Dubai Airshow,Converted,56,Warm,True,ACC0027,Rafale F3-R,2020-06-08,2022-04-06,Sophie Leclerc
LED00577,Fatima,Al-Thani,Ministry of Defense France,France,Europe,Aero India Bangalore,Disqualified,73,Hot,False,,Spare Parts Package,2020-05-26,2024-11-18,Marc Dupont
LED00578,Ivana,Al-Thani,Air Force Greece,Greece,Europe,DSEI London,Nurturing,30,Cold,False,,MRO Contract Rafale,2019-08-13,2023-07-21,Sophie Leclerc
LED00579,Fatima,Al-Farsi,Air Force Qatar,Qatar,Middle East,Dubai Airshow,Disqualified,71,Hot,False,,Training Program,2020-12-28,2023-10-03,Sophie Leclerc
LED00580,Miguel,Singh,Air Force Indonesia,Indonesia,Asia,Aero India Bangalore,Working,37,Cold,False,,Falcon 10X,2018-03-22,2024-09-11,Isabelle Bernard
LED00581,Rajesh,Al-Thani,Ministry of Defense France,France,Europe,DSEI London,Converted,57,Warm,True,ACC0015,Rafale F4,2022-12-03,2023-05-17,Jean-Pierre Martin
LED00582,Siti,Al-Sabah,Ministry of Defense UAE,UAE,Middle East,LinkedIn,Disqualified,85,Hot,False,,Falcon 6X,2023-04-04,2024-08-18,Marc Dupont
LED00583,Ivana,Papadopoulos,Air Force Germany,Germany,Europe,Aero India Bangalore,Disqualified,71,Hot,False,,Rafale F4,2023-10-27,2024-01-03,Marc Dupont
LED00584,Priya,García,Ministry of Defense India,India,Asia,Embassy Referral,Working,70,Hot,False,,Training Program,2018-06-04,2023-08-24,Antoine Morel
LED00585,Siti,Patel,Air Force Qatar,Qatar,Middle East,Partner Network,Working,87,Hot,False,,Upgrade EW Suite,2022-03-05,2023-04-12,Jean-Pierre Martin
LED00586,Ivana,Nasser,Ministry of Defense UAE,UAE,Middle East,Air Show Le Bourget,Working,2,Cold,False,,Offset Industrial Package,2021-05-22,2024-08-09,Marc Dupont
LED00587,Budi,López,Ministry of Defense Croatia,Croatia,Europe,DSEI London,Working,8,Cold,False,,Rafale F4,2019-10-30,2019-12-15,Sophie Leclerc
LED00588,Ahmed,Müller,Air Force Germany,Germany,Europe,Aero India Bangalore,Working,95,Hot,False,,Falcon 10X,2018-04-09,2024-01-02,Sophie Leclerc
LED00589,Khalid,Hassan,Air Force Germany,Germany,Europe,Air Show Le Bourget,Disqualified,25,Cold,False,,Offset Industrial Package,2022-08-30,2024-01-23,Jean-Pierre Martin
LED00590,Nikos,Al-Farsi,Air Force France,France,Europe,DSEI London,New,50,Warm,False,,Rafale F4,2019-09-11,2024-07-21,Isabelle Bernard
LED00591,Mohammed,Schmidt,Ministry of Defense Croatia,Croatia,Europe,Embassy Referral,Converted,96,Hot,True,ACC0022,Rafale F4,2018-08-08,2019-11-25,Jean-Pierre Martin
LED00592,Priya,Al-Farsi,Ministry of Defense Indonesia,Indonesia,Asia,Embassy Referral,New,13,Cold,False,,Rafale F3-R,2020-01-11,2022-07-13,Sophie Leclerc
LED00593,Budi,Schmidt,Ministry of Defense Spain,Spain,Europe,LinkedIn,Nurturing,97,Hot,False,,Falcon 6X,2020-10-15,2020-12-29,Marc Dupont
LED00594,Rajesh,Al-Thani,Air Force Indonesia,Indonesia,Asia,Dubai Airshow,Working,48,Warm,False,,Falcon 10X,2024-01-06,2024-09-28,Jean-Pierre Martin
LED00595,Rajesh,Marić,Ministry of Defense Greece,Greece,Europe,Aero India Bangalore,New,22,Cold,False,,Upgrade EW Suite,2021-03-11,2021-12-23,Marc Dupont
LED00596,Nikos,Schmidt,Air Force Germany,Germany,Europe,Air Show Le Bourget,Working,85,Hot,False,,Falcon 8X,2019-07-06,2019-08-10,Antoine Morel
LED00597,Rajesh,Santoso,Ministry of Defense Qatar,Qatar,Middle East,Dubai Airshow,Converted,44,Warm,True,ACC0019,Offset Industrial Package,2018-09-28,2022-08-12,Sophie Leclerc
